name,level,session,dois
C COLOMBO,1,5,"10.1109/TPAMI.2005.14, 10.1023/A:1009681324605, 10.1016/S0921-8890(99)00077-9, 10.1016/0921-8890(95)00031-A, 10.1016/j.robot.2008.05.006, 10.1016/0921-8890(94)90019-1, 10.1016/S0921-8890(96)00052-8, 10.1117/1.JEI.27.4.043029, 10.1016/j.parco.2008.09.004, 10.1016/S0031-3203(98)00147-2, 10.1016/S0921-8890(96)00062-0, 10.1109/TPAMI.2017.2697849, 10.1145/1314303.1314305, 10.1016/S0921-8890(99)00057-3, 10.1016/0031-3203(94)00144-B, 10.1109/TIP.2017.2757262, 10.1007/s00138-016-0793-3, 10.1016/j.cviu.2010.06.001, 10.1109/93.998060, 10.1016/0167-8655(94)90086-8, 10.4304/jmm.1.7.71-76, 10.1109/70.760357, 10.1109/93.790610, 10.1016/j.cviu.2003.06.004, 10.1109/3468.736363, 10.1163/156855395X00517, 10.1016/j.jvcir.2016.11.010, 10.1007/s11263-014-0772-y, 10.1007/s10514-015-9541-1, 10.1016/S0167-8655(99)00036-7, 10.1109/TSMCB.2003.814281"
G DÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡Ãƒâ€šÃ‚Â¬ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¾Ãƒâ€šÃ‚Â¢ANGELO,2,2,"10.1155/2008/642314, 10.1016/j.jpdc.2016.08.004, 10.1145/2381876.2381880, 10.1016/j.simpat.2016.10.008, 10.1016/j.simpat.2014.06.007, 10.1002/cpe.4370, 10.1016/j.simpat.2016.10.001, 10.1016/j.comnet.2007.09.015, 10.1504/IJSPM.2009.028625, 10.1016/j.simpat.2018.02.005, 10.1016/j.simpat.2015.09.006"
M DELLEPIANE,2,2,"10.1145/2635671, 10.4304/jmm.7.2.132-144, 10.1111/j.1467-8659.2008.01194.x, 10.1145/1709091.1709092, 10.1111/cgf.12249, 10.1007/s11263-010-0382-2, 10.1016/j.gmod.2016.09.002, 10.1109/TVCG.2011.75, 10.1109/MC.2011.196, 10.1016/j.cag.2015.07.001, 10.1145/1957825.1957827, 10.1111/j.1467-8659.2012.03145.x, 10.1145/2739049, 10.1561/0600000083, 10.1111/j.1467-8659.2008.01316.x, 10.1109/TVCG.2015.2505287, 10.1007/s00371-005-0309-z, 10.1016/j.cag.2017.08.011, 10.1111/cgf.12781, 10.1111/j.1467-8659.2009.01552.x, 10.1007/s11263-012-0552-5, 10.1145/2686873"
M DELLEPIANE,2,5,"10.1145/2635671, 10.4304/jmm.7.2.132-144, 10.1111/j.1467-8659.2008.01194.x, 10.1145/1709091.1709092, 10.1111/cgf.12249, 10.1007/s11263-010-0382-2, 10.1016/j.gmod.2016.09.002, 10.1109/TVCG.2011.75, 10.1109/MC.2011.196, 10.1016/j.cag.2015.07.001, 10.1145/1957825.1957827, 10.1111/j.1467-8659.2012.03145.x, 10.1145/2739049, 10.1561/0600000083, 10.1111/j.1467-8659.2008.01316.x, 10.1109/TVCG.2015.2505287, 10.1007/s00371-005-0309-z, 10.1016/j.cag.2017.08.011, 10.1111/cgf.12781, 10.1111/j.1467-8659.2009.01552.x, 10.1007/s11263-012-0552-5, 10.1145/2686873"
E ZIMEO,1,1,"10.1016/j.scico.2014.03.007, 10.1109/MIC.2005.99, 10.1109/JSYST.2008.2011299, 10.1016/j.sysarc.2008.01.009, 10.1016/j.jpdc.2014.06.006, 10.1016/S0167-8191(02)00184-9, 10.1016/j.future.2015.03.007, 10.1007/s11036-014-0494-y, 10.1109/MITP.2006.55, 10.1016/j.procs.2017.05.451, 10.1109/TII.2006.877266, 10.1016/j.infsof.2004.04.005, 10.1142/S0129626408003430, 10.1109/TIE.2004.837862"
L SPANO,1,5,"10.1145/3229095, 10.3390/fi8020010, 10.1145/2912124, 10.1016/j.ecoinf.2012.04.002, 10.1016/j.ijhcs.2015.10.008, 10.1145/1614390.1614394, 10.1016/j.cag.2016.08.002, 10.1016/j.intcom.2009.06.001, 10.1016/j.jss.2011.05.025, 10.1016/j.cag.2018.02.009, 10.1080/0144929X.2011.563795, 10.1016/j.ijhcs.2018.07.008, 10.1016/j.ijhcs.2018.09.001, 10.1145/3179429"
L SPANO,2,1,"10.1145/3229095, 10.3390/fi8020010, 10.1145/2912124, 10.1016/j.ecoinf.2012.04.002, 10.1016/j.ijhcs.2015.10.008, 10.1145/1614390.1614394, 10.1016/j.cag.2016.08.002, 10.1016/j.intcom.2009.06.001, 10.1016/j.jss.2011.05.025, 10.1016/j.cag.2018.02.009, 10.1080/0144929X.2011.563795, 10.1016/j.ijhcs.2018.07.008, 10.1016/j.ijhcs.2018.09.001, 10.1145/3179429"
M RIZZI,2,5,"10.3233/ICA-2009-0306, 10.1109/TSMCA.2012.2210208, 10.3233/ICA-130426"
S FARO,1,1,"10.1016/j.jda.2011.02.001, 10.1016/j.jda.2018.08.002, 10.1016/j.jda.2014.07.003, 10.1093/comjnl/bxx123, 10.1142/S0129054112400163, 10.1142/S0129054109007054, 10.1142/S0129054112400151, 10.1016/j.endm.2004.03.019, 10.1016/j.jda.2013.03.005, 10.1142/S0129054108005565, 10.1142/S0129054109006991, 10.1016/j.tcs.2012.06.009, 10.1016/j.ipl.2011.02.015, 10.1016/j.ic.2011.03.006, 10.1016/j.dam.2013.05.016, 10.1016/j.jda.2014.07.006, 10.1142/S0129054106004388, 10.1002/spe.2433, 10.1145/2431211.2431212"
S FARO,1,5,"10.1016/j.jda.2011.02.001, 10.1016/j.jda.2018.08.002, 10.1016/j.jda.2014.07.003, 10.1093/comjnl/bxx123, 10.1142/S0129054112400163, 10.1142/S0129054109007054, 10.1142/S0129054112400151, 10.1016/j.endm.2004.03.019, 10.1016/j.jda.2013.03.005, 10.1142/S0129054108005565, 10.1142/S0129054109006991, 10.1016/j.tcs.2012.06.009, 10.1016/j.ipl.2011.02.015, 10.1016/j.ic.2011.03.006, 10.1016/j.dam.2013.05.016, 10.1016/j.jda.2014.07.006, 10.1142/S0129054106004388, 10.1002/spe.2433, 10.1145/2431211.2431212"
A LOCORO,2,1,"10.1016/j.chb.2017.01.032, 10.3233/KES-130262, 10.1109/TKDE.2009.154, 10.1504/IJWBC.2017.10001595, 10.1016/j.robot.2013.04.005, 10.1016/j.ijar.2016.11.013, 10.1007/s10606-017-9303-z, 10.1108/DTA-03-2017-0019, 10.1007/s13740-013-0019-z"
F STANCO,1,1,"10.1016/S0262-8856(02)00089-6, 10.1117/1.JEI.26.1.011015, 10.1117/1.2134696, 10.4304/jmm.7.2.211-216, 10.1007/s11042-014-2068-1, 10.1155/2013/430905, 10.1109/TIP.2004.836183, 10.1145/2700422, 10.1049/iet-cvi.2018.5195, 10.1016/j.cag.2018.05.009, 10.1109/TIP.2007.909415, 10.1016/j.compbiomed.2016.07.006, 10.1117/1.JEI.26.1.011025, 10.1117/1.JEI.26.1.011001"
F STANCO,1,4,"10.1016/S0262-8856(02)00089-6, 10.1117/1.JEI.26.1.011015, 10.1117/1.2134696, 10.4304/jmm.7.2.211-216, 10.1007/s11042-014-2068-1, 10.1155/2013/430905, 10.1109/TIP.2004.836183, 10.1145/2700422, 10.1049/iet-cvi.2018.5195, 10.1016/j.cag.2018.05.009, 10.1109/TIP.2007.909415, 10.1016/j.compbiomed.2016.07.006, 10.1117/1.JEI.26.1.011025, 10.1117/1.JEI.26.1.011001"
A DE SANTIS,1,1,"10.1016/j.tcs.2004.02.030, 10.1016/j.tcs.2015.02.042, 10.1016/j.future.2015.11.026, 10.1016/S1571-0653(04)00156-8, 10.1007/s10207-012-0186-1, 10.1016/j.jss.2014.03.079, 10.1007/s00145-007-0327-2, 10.1016/j.dam.2005.03.026, 10.1109/TDSC.2010.75, 10.1016/S0166-218X(02)00435-3, 10.1016/j.tcs.2009.09.028, 10.1007/s00145-005-0407-0, 10.1023/B:DESI.0000029210.20690.3f, 10.1016/j.tcs.2016.08.003, 10.1007/s102070100005, 10.1109/TDSC.2006.53, 10.1109/TCSI.2005.851701, 10.1093/comjnl/42.1.51, 10.1016/S0164-1212(03)00004-9, 10.1109/TIT.2006.885514"
A DE SANTIS,1,5,"10.1016/j.tcs.2004.02.030, 10.1016/j.tcs.2015.02.042, 10.1016/j.future.2015.11.026, 10.1016/S1571-0653(04)00156-8, 10.1007/s10207-012-0186-1, 10.1016/j.jss.2014.03.079, 10.1007/s00145-007-0327-2, 10.1016/j.dam.2005.03.026, 10.1109/TDSC.2010.75, 10.1016/S0166-218X(02)00435-3, 10.1016/j.tcs.2009.09.028, 10.1007/s00145-005-0407-0, 10.1023/B:DESI.0000029210.20690.3f, 10.1016/j.tcs.2016.08.003, 10.1007/s102070100005, 10.1109/TDSC.2006.53, 10.1109/TCSI.2005.851701, 10.1093/comjnl/42.1.51, 10.1016/S0164-1212(03)00004-9, 10.1109/TIT.2006.885514"
A FERRARA,1,4,"10.1016/j.cmpb.2007.04.005, 10.1016/j.future.2016.07.005, 10.1007/s13740-018-0090-6, 10.1016/j.future.2015.04.014, 10.1007/s11192-012-0810-x, 10.4018/joci.2010100103, 10.1145/1152149.1152151, 10.1016/j.websem.2013.11.001, 10.1016/j.websem.2013.05.004, 10.1007/s11280-009-0080-6, 10.4018/jswis.2011070103, 10.1504/IJMSO.2006.012949, 10.1007/s11192-015-1554-1, 10.1007/s10844-010-0125-4, 10.1016/j.is.2011.10.003, 10.1093/logcom/exn049"
G BELLA,1,1,"10.1007/s10817-005-9018-6, 10.1017/S1471068404002121, 10.1016/j.entcs.2006.12.006, 10.1145/1151414.1151416, 10.1016/j.cose.2004.10.004, 10.1016/j.csi.2012.06.007, 10.1016/j.entcs.2004.11.046, 10.1007/s10207-004-0047-7, 10.1016/j.entcs.2005.07.011, 10.1007/s00165-012-0246-3, 10.1016/j.cose.2011.08.005, 10.3233/JCS-2009-0346, 10.1002/cpe.803, 10.1007/s10207-015-0280-2, 10.3233/JCS-150536, 10.1007/s10817-010-9185-y, 10.1016/j.cose.2016.12.005, 10.1007/s10207-009-0097-y, 10.3233/JCS-16891, 10.1109/JSAC.2002.806133"
G BELLA,1,4,"10.1007/s10817-005-9018-6, 10.1017/S1471068404002121, 10.1016/j.entcs.2006.12.006, 10.1145/1151414.1151416, 10.1016/j.cose.2004.10.004, 10.1016/j.csi.2012.06.007, 10.1016/j.entcs.2004.11.046, 10.1007/s10207-004-0047-7, 10.1016/j.entcs.2005.07.011, 10.1007/s00165-012-0246-3, 10.1016/j.cose.2011.08.005, 10.3233/JCS-2009-0346, 10.1002/cpe.803, 10.1007/s10207-015-0280-2, 10.3233/JCS-150536, 10.1007/s10817-010-9185-y, 10.1016/j.cose.2016.12.005, 10.1007/s10207-009-0097-y, 10.3233/JCS-16891, 10.1109/JSAC.2002.806133"
P CERAVOLO,2,1,"10.1007/s13740-018-0086-2, 10.1504/IJBPIM.2008.024983, 10.3390/s120100632, 10.1504/IJKESDP.2010.030465, 10.1007/s11280-011-0139-z, 10.1007/s11042-010-0660-6, 10.4018/ijkm.2014040103, 10.1007/s12652-012-0166-3, 10.1109/TKDE.2007.23, 10.1145/3137572, 10.1016/j.chb.2015.02.045"
C CASTIELLO,2,4,"10.1016/j.ins.2008.03.023, 10.1016/j.asoc.2006.11.008, 10.1016/j.fss.2004.07.015, 10.1016/j.ijar.2010.11.007, 10.1016/j.ins.2011.02.014, 10.2991/ijcis.2017.10.1.2, 10.1108/IJWIS-11-2017-0081, 10.1016/j.asoc.2018.10.040, 10.1142/S0218488510006611"
F LO PRESTI,1,1,"10.1109/90.793004, 10.3390/a11090134, 10.1109/TSE.2011.68, 10.1023/A:1019164625320, 10.1109/TIT.2006.878228, 10.1109/TPDS.2014.2350495, 10.1109/TNET.2004.838612, 10.1145/1010621.1010625, 10.1007/s10107-015-0881-6, 10.1145/1328690.1328719, 10.1016/S0166-5316(99)00054-1, 10.1109/TMC.2018.2807842, 10.1145/340242.340293, 10.1145/2185395.2185445, 10.1109/18.971737, 10.1002/cpe.4334, 10.1016/j.peva.2011.05.003, 10.1145/3092819.3092823, 10.1016/j.future.2018.05.025, 10.1145/3092819.3092827, 10.1109/TNET.2002.805026"
F LO PRESTI,1,5,"10.1109/90.793004, 10.3390/a11090134, 10.1109/TSE.2011.68, 10.1023/A:1019164625320, 10.1109/TIT.2006.878228, 10.1109/TPDS.2014.2350495, 10.1109/TNET.2004.838612, 10.1145/1010621.1010625, 10.1007/s10107-015-0881-6, 10.1145/1328690.1328719, 10.1016/S0166-5316(99)00054-1, 10.1109/TMC.2018.2807842, 10.1145/340242.340293, 10.1145/2185395.2185445, 10.1109/18.971737, 10.1002/cpe.4334, 10.1016/j.peva.2011.05.003, 10.1145/3092819.3092823, 10.1016/j.future.2018.05.025, 10.1145/3092819.3092827, 10.1109/TNET.2002.805026"
C ECCHER,2,3,"10.1016/j.jbi.2018.04.010, 10.1016/j.cmpb.2014.06.021, 10.1016/j.compbiomed.2013.04.012, 10.1016/S0933-3657(02)00087-8, 10.1093/bioinformatics/btl516, 10.1016/j.compbiomed.2005.07.002"
F FERRANDI,1,1,"10.1016/0165-6074(94)90052-3, 10.1109/MM.2010.91, 10.1016/S1383-7621(01)00034-0, 10.1109/TR.2003.821926, 10.1007/s10766-005-8908-x, 10.1109/12.926159, 10.1109/92.285743, 10.1109/54.632883, 10.1109/12.980008, 10.1007/s10766-015-0372-7, 10.1109/TCAD.2015.2513673, 10.1109/43.969431, 10.1109/TCAD.2010.2048354, 10.1016/j.sysarc.2017.03.001, 10.1016/j.sysarc.2008.04.010, 10.1007/s11265-014-0923-y, 10.1145/3126564, 10.1109/TMSCS.2017.2699647, 10.1109/MDAT.2018.2824121, 10.1109/43.851991"
M BERSANI,2,5,"10.1007/s00236-015-0229-y, 10.1002/smr.1880, 10.1016/j.ic.2015.06.007, 10.1016/j.jal.2014.07.005, 10.4204/EPTCS.119.8, 10.1080/00207160.2013.787143, 10.1016/j.tcs.2016.07.020"
M GARETTO,1,1,"10.1016/j.peva.2007.05.003, 10.1109/TMM.2015.2458043, 10.1109/TNET.2014.2346077, 10.1145/1215956.1215971, 10.1007/s11390-008-9142-y, 10.1016/j.peva.2010.08.008, 10.1145/2541468.2541470, 10.1016/j.peva.2006.08.008, 10.1109/TNET.2010.2048719, 10.1109/TVT.2008.2004621, 10.1109/TMC.2007.1023, 10.1016/j.peva.2004.07.002, 10.1109/TPDS.2013.300, 10.1145/3127876, 10.1109/TNET.2004.826297, 10.1145/2896380, 10.1109/TNET.2016.2553843, 10.1109/TNET.2005.860102, 10.1109/TMC.2009.20, 10.1016/j.peva.2007.06.003, 10.1109/TMC.2012.248, 10.1109/TNET.2011.2140128, 10.1109/TIT.2010.2059510, 10.1016/j.peva.2006.11.003, 10.1145/1101892.1101894, 10.1109/TIT.2013.2283494, 10.1109/TMC.2006.175, 10.1016/S1389-1286(03)00349-9, 10.1016/j.comnet.2006.04.013, 10.1109/JSAC.2009.090911, 10.1109/TIT.2011.2159574, 10.1109/TNSE.2016.2618063, 10.1109/TNET.2014.2361935"
J STAIANO,2,3,"10.1109/T-AFFC.2012.17, 10.1007/s11257-016-9173-y, 10.1007/s11042-010-0632-x, 10.1109/TPAMI.2015.2496269"
D DISTANTE,1,1,"10.1109/MS.2010.114, 10.4018/IJDET.2016010101, 10.1504/IJWET.2007.011527, 10.1007/s10009-009-0125-2, 10.1142/S0218194014500193, 10.1002/smr.1561, 10.4018/jwsr.2006100102, 10.1007/s10664-015-9384-6, 10.1002/smr.358, 10.1007/s10009-009-0126-1, 10.1016/j.jss.2018.02.065, 10.1007/s10660-014-9149-0, 10.1142/S0218194012500064"
M CANONICO,2,1,"10.1007/s10723-010-9162-z, 10.4108/eai.19-12-2017.153482, 10.1016/j.diin.2017.09.002, 10.1002/cpe.1250, 10.1016/j.diin.2016.10.001, 10.4018/IJMCMC.2017100103, 10.1002/cpe.3968, 10.1002/cpe.976, 10.1002/cpe.3410, 10.1002/cpe.4400"
M CANONICO,2,5,"10.1007/s10723-010-9162-z, 10.4108/eai.19-12-2017.153482, 10.1016/j.diin.2017.09.002, 10.1002/cpe.1250, 10.1016/j.diin.2016.10.001, 10.4018/IJMCMC.2017100103, 10.1002/cpe.3968, 10.1002/cpe.976, 10.1002/cpe.3410, 10.1002/cpe.4400"
G CASTELLANO,1,1,"10.1007/s10489-015-0693-7, 10.3390/info8040138, 10.1142/S0218488507004856, 10.1016/S1389-0417(01)00055-9, 10.1007/s12652-012-0126-y, 10.1016/j.ins.2008.03.023, 10.1007/s10489-013-0509-6, 10.1016/j.mcm.2005.09.001, 10.1016/j.neucom.2013.03.066, 10.1016/j.fss.2004.07.015, 10.3390/info9010003, 10.1109/TIM.2010.2057552, 10.1007/BF00420616, 10.1109/TIM.2012.2192349, 10.1007/BF02309008, 10.1109/72.572092, 10.2991/ijcis.2017.10.1.2, 10.1016/j.ijar.2005.06.013, 10.1016/S0925-2312(99)00146-0, 10.20965/jaciii.2003.p0160, 10.1142/S0218488510006611, 10.1186/1687-6180-2011-24, 10.1016/j.ins.2006.04.008, 10.3233/WIA-2008-0140, 10.1016/j.ins.2014.06.025, 10.1016/j.asoc.2009.12.040"
G CASTELLANO,1,5,"10.1007/s10489-015-0693-7, 10.3390/info8040138, 10.1142/S0218488507004856, 10.1016/S1389-0417(01)00055-9, 10.1007/s12652-012-0126-y, 10.1016/j.ins.2008.03.023, 10.1007/s10489-013-0509-6, 10.1016/j.mcm.2005.09.001, 10.1016/j.neucom.2013.03.066, 10.1016/j.fss.2004.07.015, 10.3390/info9010003, 10.1109/TIM.2010.2057552, 10.1007/BF00420616, 10.1109/TIM.2012.2192349, 10.1007/BF02309008, 10.1109/72.572092, 10.2991/ijcis.2017.10.1.2, 10.1016/j.ijar.2005.06.013, 10.1016/S0925-2312(99)00146-0, 10.20965/jaciii.2003.p0160, 10.1142/S0218488510006611, 10.1186/1687-6180-2011-24, 10.1016/j.ins.2006.04.008, 10.3233/WIA-2008-0140, 10.1016/j.ins.2014.06.025, 10.1016/j.asoc.2009.12.040"
P DE MEO,1,2,"10.1016/j.ins.2017.05.048, 10.1016/j.eswa.2014.03.024, 10.1016/j.datak.2008.08.004, 10.1016/j.ins.2017.04.002, 10.1016/j.ins.2006.10.005, 10.1504/IJDMMM.2010.031021, 10.1080/08839510701409052, 10.1016/j.ins.2012.08.001, 10.1016/j.is.2007.03.003, 10.1145/2629438, 10.1016/j.knosys.2014.07.007, 10.1109/MIC.2015.93, 10.1145/2535526, 10.1016/j.is.2018.07.002, 10.1007/s11257-010-9072-6, 10.1109/TBDATA.2016.2631512, 10.1016/j.knosys.2014.04.044, 10.1504/IJDMMM.2012.045134, 10.1016/j.is.2009.02.004, 10.1016/j.datak.2008.06.005, 10.1109/TSMCA.2007.897696, 10.1109/MMUL.2009.1, 10.1109/JSAC.2003.815226, 10.1016/j.ins.2016.02.027, 10.1016/j.ins.2010.12.001, 10.1109/TCYB.2017.2763578, 10.1155/2017/3014163, 10.3233/AIC-2010-0484, 10.1109/TKDE.2010.174, 10.1002/cpe.3604, 10.1504/IJDMMM.2014.059980, 10.1109/TCYB.2014.2323892, 10.1109/TSMCC.2008.923889, 10.1016/j.jcss.2013.03.012, 10.1016/j.is.2004.11.010, 10.1504/IJWMC.2007.014453, 10.1109/TSMC.2014.2378215, 10.1016/j.knosys.2012.01.007, 10.1145/2981545"
P DE MEO,1,5,"10.1016/j.ins.2017.05.048, 10.1016/j.eswa.2014.03.024, 10.1016/j.datak.2008.08.004, 10.1016/j.ins.2017.04.002, 10.1016/j.ins.2006.10.005, 10.1504/IJDMMM.2010.031021, 10.1080/08839510701409052, 10.1016/j.ins.2012.08.001, 10.1016/j.is.2007.03.003, 10.1145/2629438, 10.1016/j.knosys.2014.07.007, 10.1109/MIC.2015.93, 10.1145/2535526, 10.1016/j.is.2018.07.002, 10.1007/s11257-010-9072-6, 10.1109/TBDATA.2016.2631512, 10.1016/j.knosys.2014.04.044, 10.1504/IJDMMM.2012.045134, 10.1016/j.is.2009.02.004, 10.1016/j.datak.2008.06.005, 10.1109/TSMCA.2007.897696, 10.1109/MMUL.2009.1, 10.1109/JSAC.2003.815226, 10.1016/j.ins.2016.02.027, 10.1016/j.ins.2010.12.001, 10.1109/TCYB.2017.2763578, 10.1155/2017/3014163, 10.3233/AIC-2010-0484, 10.1109/TKDE.2010.174, 10.1002/cpe.3604, 10.1504/IJDMMM.2014.059980, 10.1109/TCYB.2014.2323892, 10.1109/TSMCC.2008.923889, 10.1016/j.jcss.2013.03.012, 10.1016/j.is.2004.11.010, 10.1504/IJWMC.2007.014453, 10.1109/TSMC.2014.2378215, 10.1016/j.knosys.2012.01.007, 10.1145/2981545"
A FURFARO,1,3,"10.1016/j.simpat.2017.12.013, 10.1093/comjnl/bxw077, 10.1109/TCST.2014.2352494, 10.1016/j.csi.2005.04.003, 10.1007/s11334-009-0085-4, 10.1002/cpe.4289, 10.1016/j.jss.2010.01.003, 10.1177/0037549708100187, 10.1016/j.jss.2007.02.015, 10.1016/j.simpat.2010.10.010, 10.1515/amcs-2015-0003, 10.1016/j.simpat.2010.06.013, 10.1007/s11241-006-5318-0, 10.1016/j.future.2018.07.025, 10.1016/j.csi.2007.04.003, 10.1007/s11241-006-9006-x, 10.1145/3143422, 10.1177/0037549711434603, 10.1016/S0141-9331(03)00089-9, 10.1016/S1569-190X(03)00064-9, 10.1016/j.simpat.2016.09.007, 10.1016/j.amc.2012.02.018"
S MARCUGINI,1,2,"10.1109/TIT.2004.825503, 10.1016/S0097-3165(03)00052-9, 10.1016/j.ejc.2015.10.005, 10.1016/j.disc.2005.06.039, 10.1016/j.endm.2013.05.041, 10.1016/j.disc.2011.07.002, 10.3934/amc.2011.5.119, 10.1016/j.endm.2017.02.004, 10.1109/TIT.2008.2011447, 10.1109/TIT.2005.855607, 10.1016/j.endm.2017.02.005, 10.1016/j.jcta.2009.04.005, 10.1007/s00373-011-1103-5, 10.1016/S0012-365X(99)00202-2, 10.1016/j.endm.2017.02.006, 10.1016/j.disc.2005.11.094, 10.1134/S0032946014040036, 10.1007/s10623-012-9619-0, 10.1016/j.ffa.2015.06.005, 10.1016/j.endm.2013.05.006, 10.1016/j.endm.2017.02.011, 10.1007/s10623-013-9837-0, 10.1007/s10623-013-9796-5, 10.1016/j.jcta.2005.06.003, 10.1007/s10623-008-9237-z, 10.1023/A:1024140122167, 10.1006/eujc.2001.0525, 10.1007/s10623-015-0070-x, 10.3934/amc.2013.7.319, 10.3934/amc.2011.5.37, 10.1109/TIT.2011.2146430, 10.1016/j.endm.2013.05.051, 10.1109/18.992802, 10.1109/TIT.2005.859297, 10.1002/(SICI)1099-1174(199903)8:1<3::AID-ISAF152>3.0.CO;2-A, 10.1016/j.disc.2016.12.018, 10.1016/j.disc.2004.04.043, 10.1016/j.disc.2009.07.024, 10.1007/s10623-016-0215-6, 10.1134/S0032946018020011"
F D'ANDREAGIOVANNI,2,5,"10.1109/TSUSC.2018.2838338, 10.1002/wcm.2393, 10.1016/j.asoc.2015.04.037, 10.1287/mnsc.1120.1571, 10.1016/j.asoc.2014.10.016, 10.1016/j.endm.2018.01.024, 10.1016/j.jnca.2017.07.014, 10.1109/MCOM.2014.6736760, 10.1016/j.asoc.2017.07.018, 10.1016/j.comnet.2017.04.045, 10.1007/s10288-011-0162-z, 10.1016/j.endm.2013.05.092, 10.1007/s11590-014-0839-2"
C RECCHIUTO,2,5,"10.1002/rob.21756, 10.1016/j.robot.2017.08.004, 10.1016/j.robot.2016.05.009, 10.1142/S0219843616500304, 10.1017/S0263574714001301, 10.1007/s10846-017-0478-9, 10.1017/S0263574718000875, 10.1016/j.robot.2016.03.006"
A DE LUCA,2,3,"10.1016/j.tcs.2010.06.016, 10.1016/j.tcs.2013.05.042, 10.1016/j.tcs.2012.01.029, 10.1016/j.tcs.2008.12.001, 10.1016/j.tcs.2015.02.043, 10.1016/j.tcs.2016.05.010, 10.1016/j.tcs.2007.10.043, 10.1142/S0129054106003991, 10.1051/ita:2007064, 10.1016/j.tcs.2008.11.001, 10.3233/FI-2012-665, 10.1016/j.tcs.2006.07.009, 10.1016/j.tcs.2012.11.007, 10.1016/j.tcs.2016.07.042, 10.1016/j.ejc.2008.04.010, 10.1016/j.tcs.2006.01.036"
G TRADIGO,2,3,"10.1016/j.inffus.2008.11.004, 10.1016/j.procs.2017.06.119, 10.1186/1471-2105-15-6, 10.1016/j.future.2006.04.011, 10.1145/2180796.2180811, 10.1016/j.procs.2010.04.108, 10.1016/j.cmpb.2015.04.001, 10.1016/j.ipm.2006.10.008, 10.1007/s00500-010-0600-4, 10.1109/JBHI.2015.2496424, 10.1016/j.procs.2016.09.077, 10.1016/j.future.2007.06.006, 10.1016/j.procs.2017.05.092, 10.3390/computers6040030, 10.1016/j.procs.2014.05.180, 10.1016/j.cmpb.2009.02.011, 10.1007/s13721-013-0035-9, 10.1016/j.jocs.2011.06.008, 10.1186/1471-2105-8-255, 10.1016/j.bspc.2009.01.005"
E RUFFALDI,2,1,"10.1162/PRES_a_00067, 10.1007/s00371-007-0103-1, 10.1163/156855306776014367, 10.1111/jcal.12263, 10.3390/s17061257, 10.1162/pres_a_00034, 10.1016/j.robot.2012.09.015, 10.1109/TOH.2014.2310462, 10.1002/cav.1535, 10.1007/s00371-008-0278-0, 10.1109/THMS.2017.2782490, 10.1162/PRES_a_00151, 10.1016/j.patrec.2016.09.012, 10.1109/TSMC.2013.2284495"
C DAMIANI,2,5,"10.1186/s12859-018-2181-7, 10.4204/EPTCS.130.15, 10.1016/j.compbiolchem.2016.03.002, 10.1016/j.jbi.2018.09.010, 10.1186/s12859-016-0914-z, 10.4204/EPTCS.130.10, 10.1016/j.compbiolchem.2012.10.007, 10.1093/bioinformatics/btx251, 10.1007/s11047-014-9439-4, 10.1371/journal.pcbi.1005758, 10.1089/cmb.2010.0069, 10.1007/s11047-014-9445-6, 10.1007/s11047-016-9552-7, 10.4204/EPTCS.130.3"
A GALIZIA,2,1,"10.1016/j.simpat.2013.01.004, 10.1002/cpe.3700, 10.1016/j.cam.2014.05.001, 10.1016/j.cam.2014.05.004, 10.1007/s10723-016-9377-8, 10.1504/IJGUC.2014.060204, 10.1504/IJGUC.2009.027653, 10.1016/j.jss.2012.01.050, 10.1016/j.cam.2014.02.022, 10.1016/j.future.2010.06.002"
R MAGLIETTA,2,5,"10.1007/s11760-017-1181-9, 10.1186/1471-2105-10-275, 10.1016/j.artmed.2006.06.002, 10.1007/s10044-015-0492-0, 10.1186/1471-2105-10-S6-S2, 10.1080/03081079.2011.622100, 10.1016/j.patcog.2005.11.025, 10.1155/2015/814104, 10.1016/j.patrec.2015.05.008, 10.1186/1471-2105-6-S4-S2, 10.1186/1471-2105-7-387, 10.1016/j.artmed.2008.07.012, 10.1093/bioinformatics/btm289, 10.1016/j.jbi.2009.09.005"
M NEGRI,2,5,"10.1007/s10590-017-9191-5, 10.1007/s10590-014-9162-z, 10.1016/j.websem.2011.01.002, 10.1016/j.csl.2016.11.002, 10.1109/TGRS.2006.877289, 10.1109/TASLP.2015.2509241, 10.1007/s10590-016-9183-x, 10.1007/s00211-003-0456-y, 10.1016/j.csl.2017.06.003"
R RONGO,2,1,"10.1016/S0167-739X(96)00023-4, 10.1145/2043635.2043641, 10.1016/j.jpdc.2018.07.005, 10.1007/s11227-013-0949-0, 10.1016/j.procs.2010.04.004, 10.1016/j.cageo.2005.10.024, 10.1016/j.cageo.2005.10.026, 10.1016/j.cageo.2014.01.006, 10.1016/0167-8191(94)00099-V, 10.1177/1094342015584520, 10.1016/j.future.2004.03.002, 10.1016/j.procs.2011.04.029, 10.4018/jghpc.2012070102"
